date,page_path_and_screen_class,views,sessions,engaged_sessions,engagement_rate,average_engagement_time_per_session,conversions
2025-08-29,/blog,87,106,80,0.7547169811320755,203,3
2025-08-29,/blog/o-que-sao-precatorios,212,115,77,0.6695652173913044,213,13
2025-08-29,/blog/direitos-precatórios,130,62,47,0.7580645161290323,223,6
2025-08-29,/blog/leis-precatorias,129,86,63,0.7325581395348837,297,7
2025-08-29,/contato,60,41,34,0.8292682926829268,307,14
2025-08-29,/sobre,65,39,28,0.717948717948718,89,4
2025-08-29,/servicos,50,34,25,0.7352941176470589,299,8
2025-08-29,/servicos/consultoria,30,39,25,0.6410256410256411,102,3
2025-08-29,/servicos/advocacia,37,22,15,0.6818181818181818,148,3
2025-08-29,/casos-de-sucesso,46,29,19,0.6551724137931034,124,4
2025-08-29,/duvidas-frequentes,22,27,18,0.6666666666666666,103,4
2025-08-30,/,470,275,186,0.6763636363636364,57,7
2025-08-30,/precatorios,114,120,94,0.7833333333333333,222,4
2025-08-30,/precatorios/como-receber,214,125,90,0.72,200,11
2025-08-30,/precatorios/tipos,167,131,94,0.7175572519083969,224,8
2025-08-30,/precatorios/calculadora,202,100,77,0.77,158,10
2025-08-30,/blog,161,149,111,0.7449664429530202,287,2
2025-08-30,/blog/o-que-sao-precatorios,120,155,117,0.7548387096774194,222,11
2025-08-30,/blog/direitos-precatórios,89,49,41,0.8367346938775511,221,2
2025-08-30,/blog/leis-precatorias,97,97,77,0.7938144329896907,192,7
2025-08-30,/contato,66,48,40,0.8333333333333334,258,12
2025-08-30,/sobre,27,39,26,0.6666666666666666,123,3
2025-08-30,/servicos,51,51,45,0.8823529411764706,257,8
2025-08-30,/servicos/consultoria,64,45,27,0.6,107,1
2025-08-30,/servicos/advocacia,38,28,18,0.6428571428571429,63,5
2025-08-30,/casos-de-sucesso,52,29,18,0.6206896551724138,121,3
2025-08-30,/duvidas-frequentes,43,30,21,0.7,72,2
2025-08-31,/,256,198,122,0.6161616161616161,90,3
2025-08-31,/precatorios,86,110,87,0.7909090909090909,207,10
2025-08-31,/precatorios/como-receber,179,103,72,0.6990291262135923,233,6
2025-08-31,/precatorios/tipos,103,142,108,0.7605633802816901,215,7
2025-08-31,/precatorios/calculadora,99,159,121,0.7610062893081762,201,7
2025-08-31,/blog,95,73,53,0.726027397260274,220,6
2025-08-31,/blog/o-que-sao-precatorios,166,172,129,0.75,154,8
2025-08-31,/blog/direitos-precatórios,64,74,52,0.7027027027027027,293,6
2025-08-31,/blog/leis-precatorias,67,76,59,0.7763157894736842,290,5
2025-08-31,/contato,53,41,36,0.8780487804878049,252,10
2025-08-31,/sobre,32,24,15,0.625,103,4
2025-08-31,/servicos,47,47,35,0.7446808510638298,192,9
2025-08-31,/servicos/consultoria,48,25,15,0.6,110,2
2025-08-31,/servicos/advocacia,48,40,26,0.65,85,1
2025-08-31,/casos-de-sucesso,65,36,22,0.6111111111111112,149,5
2025-08-31,/duvidas-frequentes,29,48,30,0.625,142,4
2025-09-01,/,364,279,193,0.6917562724014337,54,5
2025-09-01,/precatorios,152,145,98,0.6758620689655173,237,11
2025-09-01,/precatorios/como-receber,114,106,75,0.7075471698113207,123,5
2025-09-01,/precatorios/tipos,172,111,78,0.7027027027027027,179,13
2025-09-01,/precatorios/calculadora,128,133,101,0.7593984962406015,197,11
2025-09-01,/blog,52,88,62,0.7045454545454546,177,4
2025-09-01,/blog/o-que-sao-precatorios,169,171,112,0.6549707602339181,158,9
2025-09-01,/blog/direitos-precatórios,126,111,87,0.7837837837837838,211,8
2025-09-01,/blog/leis-precatorias,86,122,88,0.7213114754098361,273,5
2025-09-01,/contato,42,54,42,0.7777777777777778,331,13
2025-09-01,/sobre,60,50,34,0.68,90,2
2025-09-01,/servicos,48,71,54,0.7605633802816901,332,15
2025-09-01,/servicos/consultoria,50,31,22,0.7096774193548387,82,3
2025-09-01,/servicos/advocacia,51,26,18,0.6923076923076923,147,4
2025-09-01,/casos-de-sucesso,50,60,41,0.6833333333333333,67,2
2025-09-01,/duvidas-frequentes,40,32,23,0.71875,141,1
2025-09-02,/,238,218,135,0.6192660550458715,63,5
2025-09-02,/precatorios,145,132,95,0.7196969696969697,146,8
2025-09-02,/precatorios/como-receber,159,145,106,0.7310344827586207,236,12
2025-09-02,/precatorios/tipos,148,155,117,0.7548387096774194,237,9
2025-09-02,/precatorios/calculadora,118,175,114,0.6514285714285715,185,9
2025-09-02,/blog,62,77,55,0.7142857142857143,290,2
2025-09-02,/blog/o-que-sao-precatorios,112,181,140,0.7734806629834254,165,7
2025-09-02,/blog/direitos-precatórios,97,54,40,0.7407407407407407,250,8
2025-09-02,/blog/leis-precatorias,85,128,97,0.7578125,247,5
2025-09-02,/contato,64,42,35,0.8333333333333334,301,8
2025-09-02,/sobre,40,52,37,0.7115384615384616,106,4
2025-09-02,/servicos,53,57,51,0.8947368421052632,212,10
2025-09-02,/servicos/consultoria,20,21,14,0.6666666666666666,78,4
2025-09-02,/servicos/advocacia,51,30,18,0.6,142,4
2025-09-02,/casos-de-sucesso,63,58,39,0.6724137931034483,118,5
2025-09-02,/duvidas-frequentes,58,49,32,0.6530612244897959,88,2
2025-09-03,/,318,201,127,0.6318407960199005,60,5
2025-09-03,/precatorios,123,128,94,0.734375,124,4
2025-09-03,/precatorios/como-receber,157,138,104,0.7536231884057971,134,9
2025-09-03,/precatorios/tipos,188,116,78,0.6724137931034483,213,11
2025-09-03,/precatorios/calculadora,184,118,84,0.711864406779661,130,9
2025-09-03,/blog,107,46,34,0.7391304347826086,169,6
2025-09-03,/blog/o-que-sao-precatorios,189,166,127,0.7650602409638554,159,10
2025-09-03,/blog/direitos-precatórios,52,81,63,0.7777777777777778,152,5
2025-09-03,/blog/leis-precatorias,117,120,100,0.8333333333333334,296,5
2025-09-03,/contato,59,51,45,0.8823529411764706,255,10
2025-09-03,/sobre,35,24,16,0.6666666666666666,136,3
2025-09-03,/servicos,53,36,30,0.8333333333333334,328,9
2025-09-03,/servicos/consultoria,25,37,26,0.7027027027027027,139,1
2025-09-03,/servicos/advocacia,49,62,37,0.5967741935483871,124,2
2025-09-03,/casos-de-sucesso,46,41,25,0.6097560975609756,95,3
2025-09-03,/duvidas-frequentes,36,20,14,0.7,137,2
2025-09-04,/,253,297,180,0.6060606060606061,56,5
2025-09-04,/precatorios,225,135,97,0.7185185185185186,222,11
2025-09-04,/precatorios/como-receber,99,127,101,0.7952755905511811,138,10
2025-09-04,/precatorios/tipos,137,175,133,0.76,172,13
2025-09-04,/precatorios/calculadora,153,123,91,0.7398373983739838,212,11
2025-09-04,/blog,70,71,55,0.7746478873239436,238,2
2025-09-04,/blog/o-que-sao-precatorios,185,126,95,0.753968253968254,134,6
2025-09-04,/blog/direitos-precatórios,75,110,84,0.7636363636363637,227,6
2025-09-04,/blog/leis-precatorias,149,115,85,0.7391304347826086,249,6
2025-09-04,/contato,60,47,39,0.8297872340425532,291,8
2025-09-04,/sobre,44,52,34,0.6538461538461539,100,1
2025-09-04,/servicos,38,57,47,0.8245614035087719,290,9
2025-09-04,/servicos/consultoria,39,33,21,0.6363636363636364,72,2
2025-09-04,/servicos/advocacia,41,42,30,0.7142857142857143,90,2
2025-09-04,/casos-de-sucesso,52,39,27,0.6923076923076923,83,3
2025-09-04,/duvidas-frequentes,61,23,16,0.6956521739130435,68,1
2025-09-05,/,316,222,139,0.6261261261261262,88,6
2025-09-05,/precatorios,145,119,90,0.7563025210084033,152,7
2025-09-05,/precatorios/como-receber,115,103,76,0.7378640776699029,127,11
2025-09-05,/precatorios/tipos,161,103,81,0.7864077669902912,201,5
2025-09-05,/precatorios/calculadora,204,112,74,0.6607142857142857,197,7
2025-09-05,/blog,117,154,125,0.8116883116883117,294,4
2025-09-05,/blog/o-que-sao-precatorios,122,122,84,0.6885245901639344,179,11
2025-09-05,/blog/direitos-precatórios,60,128,98,0.765625,220,5
2025-09-05,/blog/leis-precatorias,124,117,95,0.811965811965812,232,4
2025-09-05,/contato,51,40,31,0.775,195,13
2025-09-05,/sobre,48,42,31,0.7380952380952381,93,3
2025-09-05,/servicos,59,74,55,0.7432432432432432,231,15
2025-09-05,/servicos/consultoria,38,56,34,0.6071428571428571,129,4
2025-09-05,/servicos/advocacia,45,34,24,0.7058823529411765,93,2
2025-09-05,/casos-de-sucesso,22,22,13,0.5909090909090909,92,4
2025-09-05,/duvidas-frequentes,30,63,39,0.6190476190476191,141,1
2025-09-06,/,252,315,185,0.5873015873015873,89,6
2025-09-06,/precatorios,179,195,126,0.6461538461538462,210,14
2025-09-06,/precatorios/como-receber,147,137,98,0.7153284671532847,228,10
2025-09-06,/precatorios/tipos,213,105,77,0.7333333333333333,120,9
2025-09-06,/precatorios/calculadora,185,149,99,0.6644295302013423,188,8
2025-09-06,/blog,87,124,92,0.7419354838709677,164,7
2025-09-06,/blog/o-que-sao-precatorios,201,112,78,0.6964285714285714,229,9
2025-09-06,/blog/direitos-precatórios,69,119,96,0.8067226890756303,224,8
2025-09-06,/blog/leis-precatorias,67,60,46,0.7666666666666667,248,6
2025-09-06,/contato,47,49,41,0.8367346938775511,207,11
2025-09-06,/sobre,54,26,19,0.7307692307692307,116,2
2025-09-06,/servicos,47,36,27,0.75,331,10
2025-09-06,/servicos/consultoria,44,37,22,0.5945945945945946,129,2
2025-09-06,/servicos/advocacia,49,44,32,0.7272727272727273,62,1
2025-09-06,/casos-de-sucesso,38,21,13,0.6190476190476191,65,3
2025-09-06,/duvidas-frequentes,33,37,26,0.7027027027027027,145,5
2025-09-07,/,313,213,140,0.6572769953051644,59,3
2025-09-07,/precatorios,114,118,85,0.7203389830508474,122,10
2025-09-07,/precatorios/como-receber,213,113,78,0.6902654867256637,203,8
2025-09-07,/precatorios/tipos,98,108,80,0.7407407407407407,235,7
2025-09-07,/precatorios/calculadora,92,122,90,0.7377049180327869,226,8
2025-09-07,/blog,52,52,37,0.7115384615384616,206,2
2025-09-07,/blog/o-que-sao-precatorios,108,125,87,0.696,226,9
2025-09-07,/blog/direitos-precatórios,126,88,66,0.75,297,6
2025-09-07,/blog/leis-precatorias,70,90,74,0.8222222222222222,204,2
2025-09-07,/contato,42,46,35,0.7608695652173914,250,7
2025-09-07,/sobre,51,32,22,0.6875,130,2
2025-09-07,/servicos,76,56,49,0.875,190,10
2025-09-07,/servicos/consultoria,32,48,34,0.7083333333333334,62,5
2025-09-07,/servicos/advocacia,31,23,14,0.6086956521739131,71,3
2025-09-07,/casos-de-sucesso,48,49,34,0.6938775510204082,86,2
2025-09-07,/duvidas-frequentes,37,45,30,0.6666666666666666,82,1
2025-09-08,/,249,297,190,0.6397306397306397,50,5
2025-09-08,/precatorios,129,128,83,0.6484375,150,6
2025-09-08,/precatorios/como-receber,107,147,117,0.7959183673469388,199,7
2025-09-08,/precatorios/tipos,161,130,94,0.7230769230769231,179,9
2025-09-08,/precatorios/calculadora,168,162,110,0.6790123456790124,126,7
2025-09-08,/blog,71,71,56,0.7887323943661971,271,6
2025-09-08,/blog/o-que-sao-precatorios,144,129,97,0.751937984496124,125,7
2025-09-08,/blog/direitos-precatórios,147,101,74,0.7326732673267327,261,4
2025-09-08,/blog/leis-precatorias,96,129,105,0.813953488372093,266,2
2025-09-08,/contato,51,42,37,0.8809523809523809,225,11
2025-09-08,/sobre,27,56,37,0.6607142857142857,69,3
2025-09-08,/servicos,70,57,46,0.8070175438596491,263,11
2025-09-08,/servicos/consultoria,26,35,22,0.6285714285714286,90,3
2025-09-08,/servicos/advocacia,30,38,28,0.7368421052631579,69,4
2025-09-08,/casos-de-sucesso,45,20,15,0.75,78,2
2025-09-08,/duvidas-frequentes,49,30,20,0.6666666666666666,77,4
2025-09-09,/,341,360,250,0.6944444444444444,57,7
2025-09-09,/precatorios,95,77,58,0.7532467532467533,127,6
2025-09-09,/precatorios/como-receber,99,88,68,0.7727272727272727,178,7
2025-09-09,/precatorios/tipos,141,155,106,0.6838709677419355,157,12
2025-09-09,/precatorios/calculadora,117,167,132,0.7904191616766467,235,6
2025-09-09,/blog,113,106,87,0.8207547169811321,172,5
2025-09-09,/blog/o-que-sao-precatorios,174,160,124,0.775,147,11
2025-09-09,/blog/direitos-precatórios,91,85,63,0.7411764705882353,259,3
2025-09-09,/blog/leis-precatorias,87,92,70,0.7608695652173914,206,7
2025-09-09,/contato,50,35,28,0.8,191,8
2025-09-09,/sobre,50,50,29,0.58,127,4
2025-09-09,/servicos,67,39,31,0.7948717948717948,241,8
2025-09-09,/servicos/consultoria,21,40,30,0.75,76,3
2025-09-09,/servicos/advocacia,47,41,28,0.6829268292682927,71,1
2025-09-09,/casos-de-sucesso,49,37,23,0.6216216216216216,118,1
2025-09-09,/duvidas-frequentes,56,54,38,0.7037037037037037,150,4
2025-09-10,/,315,339,218,0.6430678466076696,90,4
2025-09-10,/precatorios,144,79,56,0.7088607594936709,208,6
2025-09-10,/precatorios/como-receber,159,89,61,0.6853932584269663,216,7
2025-09-10,/precatorios/tipos,211,187,136,0.7272727272727273,221,8
2025-09-10,/precatorios/calculadora,215,115,85,0.7391304347826086,162,13
2025-09-10,/blog,59,115,97,0.8434782608695652,243,2
2025-09-10,/blog/o-que-sao-precatorios,106,130,91,0.7,199,5
2025-09-10,/blog/direitos-precatórios,113,107,77,0.719626168224299,293,3
2025-09-10,/blog/leis-precatorias,135,150,123,0.82,185,5
2025-09-10,/contato,53,68,52,0.7647058823529411,302,10
2025-09-10,/sobre,36,40,26,0.65,94,4
2025-09-10,/servicos,50,33,24,0.7272727272727273,268,12
2025-09-10,/servicos/consultoria,47,45,31,0.6888888888888889,75,4
2025-09-10,/servicos/advocacia,61,42,28,0.6666666666666666,107,2
2025-09-10,/casos-de-sucesso,30,42,26,0.6190476190476191,110,2
2025-09-10,/duvidas-frequentes,47,30,18,0.6,95,2
2025-09-11,/,252,308,176,0.5714285714285714,58,3
2025-09-11,/precatorios,141,147,116,0.7891156462585034,189,7
2025-09-11,/precatorios/como-receber,169,141,100,0.7092198581560284,214,11
2025-09-11,/precatorios/tipos,92,114,77,0.6754385964912281,122,11
2025-09-11,/precatorios/calculadora,125,151,112,0.7417218543046358,172,10
2025-09-11,/blog,101,140,111,0.7928571428571428,233,6
2025-09-11,/blog/o-que-sao-precatorios,171,171,129,0.7543859649122807,227,9
2025-09-11,/blog/direitos-precatórios,95,92,69,0.75,183,4
2025-09-11,/blog/leis-precatorias,79,87,63,0.7241379310344828,245,5
2025-09-11,/contato,35,36,28,0.7777777777777778,296,8
2025-09-11,/sobre,32,37,23,0.6216216216216216,82,2
2025-09-11,/servicos,48,48,37,0.7708333333333334,261,9
2025-09-11,/servicos/consultoria,62,46,30,0.6521739130434783,86,1
2025-09-11,/servicos/advocacia,49,49,30,0.6122448979591837,117,2
2025-09-11,/casos-de-sucesso,54,38,23,0.6052631578947368,63,4
2025-09-11,/duvidas-frequentes,65,36,26,0.7222222222222222,100,2
2025-09-12,/,278,404,281,0.6955445544554455,66,6
2025-09-12,/precatorios,137,109,86,0.7889908256880734,216,9
2025-09-12,/precatorios/como-receber,170,100,77,0.77,213,8
2025-09-12,/precatorios/tipos,134,97,74,0.7628865979381443,235,5
2025-09-12,/precatorios/calculadora,111,152,101,0.6644736842105263,123,8
2025-09-12,/blog,103,58,44,0.7586206896551724,173,4
2025-09-12,/blog/o-que-sao-precatorios,110,173,128,0.7398843930635838,194,10
2025-09-12,/blog/direitos-precatórios,83,86,62,0.7209302325581395,171,6
2025-09-12,/blog/leis-precatorias,88,108,86,0.7962962962962963,172,5
2025-09-12,/contato,65,47,38,0.8085106382978723,334,8
2025-09-12,/sobre,54,53,33,0.6226415094339622,114,4
2025-09-12,/servicos,73,66,49,0.7424242424242424,268,14
2025-09-12,/servicos/consultoria,43,49,35,0.7142857142857143,71,2
2025-09-12,/servicos/advocacia,46,43,30,0.6976744186046512,96,2
2025-09-12,/casos-de-sucesso,45,43,26,0.6046511627906976,135,1
2025-09-12,/duvidas-frequentes,39,41,26,0.6341463414634146,127,4
